,Company,Customer,Number_review,Language,Title,Date_review,Reply,Date_reply,Rating,Status,Experience Date
440,Orange Bank,Carole,1 review,RE,credit orange bank,"Apr 25, 2022","Bonjour Carole ,C'est une très bonne chose , nous en sommes ravis ! Merci à vous pour cette belle note .Une bonne journée , Vanessa","Apr 26, 2022",4,Invited,"credit orange banksoucis resoluDate of experience: April 25, 2022"
441,Orange Bank,FS,2 reviews,FR,I had some issues with a blocked…,"Apr 25, 2022","Hello ,I am sorry to hear this, i understand that the situation has been disturbing for you 😔 Nevertheless, we thank you for your recommendation.Have a nice day , Vanessa","Apr 26, 2022",4,Invited,"I had some issues with a blocked…I had some issues with a blocked account that took a quite long time to be sorted out, what was very distressing. Apart from this problem I do recommend Orange Bank.Date of experience: April 25, 2022"
442,Orange Bank,Jean Philippe,1 review,FR,Parfait,"Apr 25, 2022","Bonjour Jean Philippe, Merci pour ces belles étoiles. Elles sont plus que parfaites et en disent long sur votre satisfaction. Nous sommes comblés. Bonne journée, Elodie.","May 4, 2022",5,Invited,"ParfaitXxxxxxxxxxxxxxxxxxxxxxxxxx xxxxDate of experience: April 25, 2022"
443,Orange Bank,Pommart,1 review,FR,simple et efficace,"Apr 25, 2022","Bonjour, C'est un plaisir de vous lire. Votre satisfaction est notre priorité c'est pourquoi au fur et à mesure des mises à jour nous vous proposons une application toujours plus performante et facile à utiliser. Une bonne journée, Elodie.","May 4, 2022",5,Invited,"simple et efficaceDate of experience: April 25, 2022"
444,Orange Bank,AD,4 reviews,FR,Gggggggggggg,"Apr 24, 2022","Bonjour ,Nous ne sommes pas sûr de bien comprendre mais merci pour cette belle note 😉A bientôt , Vanessa","Apr 26, 2022",4,Invited,"GgggggggggggDate of experience: April 24, 2022"
445,Orange Bank,Lafargue,1 review,FR,Application simple et efficace.,"Apr 24, 2022","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre application Orange Bank.A bientôt,Philippe","May 4, 2022",5,Invited,"Application simple et efficace.Date of experience: April 24, 2022"
446,Orange Bank,Desgouilles,2 reviews,FR,tres pratique,"Apr 23, 2022","Bonjour,Merci pour ce commentaire positif. Nous sommes heureux de savoir que notre application vous sert au quotidien. Belle journée, Elodie.","May 3, 2022",4,Invited,"tres pratiqueDate of experience: April 23, 2022"
447,Orange Bank,Hhhhhhh,4 reviews,FR,Parfait,"Apr 23, 2022","Bonjour,Heureux de vous savoir ravi par la qualité de l'application Orange BankPassez une belle journée !Philippe","May 4, 2022",5,Invited,"ParfaitApplication ergonomiqueDate of experience: April 23, 2022"
448,Orange Bank,marine hoarau,3 reviews,RE,Super,"Apr 23, 2022","Bonjour Marine,Ravi de vous savoir satisfait des services d’Orange Bank, on vous remercie chaleureusement pour ce commentaire 😉Passez une belle journée !Philippe","May 5, 2022",5,Invited,"SuperSuper servicesDate of experience: April 23, 2022"
449,Orange Bank,Kebede,1 review,FR,Bon courage !,"Apr 23, 2022","Bonjour,Merci pour ces belles étoiles. Nous sommes réellement ravis de vous compter parmi nos clients. Vos encouragements sont une source d'inspiration. Bonne journée, Elodie.","May 3, 2022",4,Invited,"Bon courage !Date of experience: April 23, 2022"
450,Orange Bank,Gauthier,1 review,FR,Orange bank,"Apr 23, 2022","Bonjour Gauthier,C'est vraiment agréable de lire ces commentaires positifs 🤗.Nous vous souhaitons une excellente journée,Philippe ","May 5, 2022",5,Invited,"Orange bankTrop simple et trop bienDate of experience: April 23, 2022"
451,Orange Bank,Eric,3 reviews,FR,Application très intuitive,"Apr 23, 2022","Bonjour Eric , Merci pour votre commentaire . Nos développeurs travaillent chaque jour afin de proposer une application simple et intuitive .Excellente journée , Vanessa ","May 5, 2022",5,Invited,"Application très intuitiveDate of experience: April 23, 2022"
452,Orange Bank,Zebra ,10 reviews,FR,Service client performant,"Apr 23, 2022","Bonjour,Votre commentaire nous va droit au cœur 🤗 Heureux de vous savoir ravi par la qualité de nos services.Passez une belle journée,Philippe","May 5, 2022",5,Invited,"Service client performantDate of experience: April 23, 2022"
453,Orange Bank,Ahamadi,1 review,YT,Bonjour franchement orange bank merci,"Apr 23, 2022","Bonjour ,C'est nous qui vous remercions ! Nous sommes heureux de vous compter parmi nos clients fidèles . Bonne journée , Vanessa","May 5, 2022",5,Invited,"Bonjour franchement orange bank merciDate of experience: April 23, 2022"
454,Orange Bank,moha,1 review,FR,excellent,"Apr 23, 2022","Bonjour ,Merci beaucoup pour votre commentaire positif concernant nos services !Belle journée , Vanessa","May 6, 2022",5,Invited,"excellentexcellent serviceDate of experience: April 23, 2022"
455,Orange Bank,Mungur,1 review,RE,Satisfe du service,"Apr 23, 2022","Bonjour,Merci pour ces étoiles. Nous sommes heureux de vous savoir satisfait. Belle journée, Elodie.","May 3, 2022",4,Invited,"Satisfe du serviceDate of experience: April 23, 2022"
456,Orange Bank,Palmin,1 review,GP,Top simple,"Apr 22, 2022","Bonjour,Merci pour votre commentaire.Heureux de vous savoir ravi par l'application Orange Bank.Passez une belle journée !Philippe","May 5, 2022",5,Invited,"Top simpleTop simpleApplication convivialeDate of experience: April 22, 2022"
457,Orange Bank,Fouquet,1 review,FR,Très fiable,"Apr 22, 2022","Bonjour,Merci pour ces belles étoiles. Je suis ravie de savoir que le service a répondu à vos attentes.Bonne journée,Elodie.","May 3, 2022",4,Invited,"Très fiableOrange bank etTrès fiable et facile à utiliser et à comprendreDate of experience: April 22, 2022"
458,Orange Bank,Lafosse,1 review,FR,Bonne application,"Apr 22, 2022","Bonjour Christian , Merci pour votre compliment concernant notre application . Nos développeurs travaillent au quotidien afin de proposer une application toujours plus performante . Excellente journée ,Vanessa","May 6, 2022",5,Invited,"Bonne applicationDate of experience: April 22, 2022"
459,Orange Bank,didier burgada chez audouard,8 reviews,FR,>impeccable,"Apr 22, 2022","Bonjour Didier , Merci pour votre commentaire . Nous sommes vraiment ravis que vous appréciez nos services .A bientôt , Vanessa","May 6, 2022",5,Invited,">impeccableDate of experience: April 22, 2022"
460,Orange Bank,BERTRAND,2 reviews,FR,J aime la banque à distance.Orange bank…,"Apr 22, 2022","Bonjour ,Nous ne pouvons pas vous remercier assez pour ces aimables paroles . Votre avis est très important pour nous 😊Bonne journée , Vanessa","May 6, 2022",5,Invited,"J aime la banque à distance.Orange bank…J aime la banque à distance.Orange bank est celle que j'attends. Elle est juste simple et rapide.Date of experience: April 22, 2022"
461,Orange Bank,customer,2 reviews,FR,Très bon service,"Apr 22, 2022","Bonjour Jean Claude , Nous vous remercions pour votre commentaire . Nous travaillons chaque jour pour vous fournir un service au top .A très bientôt , Vanessa","May 6, 2022",5,Invited,"Très bon serviceDate of experience: April 22, 2022"
462,Orange Bank,Lakhvir,1 review,FR,Je suis aimer la orange bank.,"Apr 22, 2022","Bonjour,Merci pour votre commentaire et pour l'intérêt que vous portez à Orange Bank. J'ai été ravis d'échanger avec vous au sujet de votre souhait d'ouvrir un compte bancaire.Si vous avez des questions supplémentaires n'hésitez pas à nous écrire sur webmaster@orangebank.fr.Bonne journée, Elodie.","Apr 23, 2022",2,Invited,"Je suis aimer la orange bank.Date of experience: April 22, 2022"
463,Orange Bank,Perrial,1 review,FR,First,"Apr 22, 2022","Bonjour, Merci pour ces magnifiques étoiles. Nous sommes ravis que votre expérience avec Orange Bank se passe pour le mieux. Belle journée,Elodie.","May 4, 2022",4,Invited,"FirstBonne experienceDate of experience: April 22, 2022"
464,Orange Bank,Monsieur Pliskal Jerome,3 reviews,FR,L'application est au top,"Apr 22, 2022","Bonjour Jerome , Merci énormément pour votre note et votre appréciation ! A bientôt , Vanessa","May 6, 2022",5,Invited,"L'application est au topL'application est au top, les virements instantanés entre les titulaires de la carte orangeDate of experience: April 22, 2022"
465,Orange Bank,NicolasC,1 review,FR,Parfait 👌,"Apr 22, 2022","Bonjour Nicolas , Merci pour votre avis , simple et efficace 😉A bientôt , Vanessa","May 6, 2022",5,Invited,"Parfait 👌Parfait 👌 efficace, simpleDate of experience: April 22, 2022"
466,Orange Bank,Balard,1 review,FR,Simple,"Apr 22, 2022","Bonjour Eric ,Nous vous remercions pour cet avis qui nous donne envie d'être encore plus performant .Excellente journée , Vanessa","May 6, 2022",5,Invited,"SimpleSimple, facile d accès, performant.Date of experience: April 22, 2022"
467,Orange Bank,Kerouanton,1 review,FR,Simple d utilisation,"Apr 22, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients une application de qualité, simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","May 7, 2022",5,Invited,"Simple d utilisationDate of experience: April 22, 2022"
468,Orange Bank,Joyce Florentino,8 reviews,FR,Excellent service!,"Apr 22, 2022","Bonjour Joyce,Nous nous efforçons d’offrir à nos clients des services de qualité, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","May 10, 2022",5,Invited,"Excellent service!Date of experience: April 22, 2022"
469,Orange Bank,Prescilia,1 review,FR,Super application,"Apr 22, 2022","Bonjour Prescilia,C’est un plaisir de lire tout le succès que rencontre notre application.Merci encore pour ce message et pour la confiance que vous nous accordez.Nous restons à votre disposition si besoin.A bientôt,Philippe","May 10, 2022",5,Invited,"Super applicationSuper application, simple d'utilisationDate of experience: April 22, 2022"
470,Orange Bank,Christiane Blanc,2 reviews,FR,Transaction simple et facile d…,"Apr 22, 2022","Bonjour Christiane, Merci pour ce bel avis. Effectivement nous avons opté pour la simplicité pour rendre l'application facile à utiliser.Belle journée, Elodie.","Apr 22, 2022",5,Invited,"Transaction simple et facile d…Transaction simple et facile d utilisationDate of experience: April 22, 2022"
471,Orange Bank,Gouverneur,1 review,FR,Super application,"Apr 22, 2022","Bonjour, Merci pour ce super avis. Nous sommes heureux de vous lire et de vous savoir satisfait. Belle journée, Elodie.","Apr 22, 2022",5,Invited,"Super applicationDate of experience: April 22, 2022"
472,Orange Bank,Stephane,2 reviews,RE,Application mobile simple et intuitive,"Apr 22, 2022","Bonjour Stephane, Merci pour votre avis. Effectivement notre mission principale est de vous accompagner de la meilleure des manière qu'il soit: simplement, efficacement. Bonne journée, Elodie","Apr 22, 2022",5,Invited,"Application mobile simple et intuitiveApplication mobile simple et intuitive, Orange Bank sait accompagner notre quotidien efficacement.Date of experience: April 22, 2022"
473,Orange Bank,Madame LAVATER BERTRAND,2 reviews,MQ,Excellente banque,"Apr 22, 2022","Bonjour, Merci pour cet engouement et ces jolies étoiles. Nous sommes heureux de vous compter parmi nos clients. Belle journée, Elodie. ","Apr 22, 2022",5,Invited,"Excellente banqueExcellente banque et application super pratiqueDate of experience: April 22, 2022"
474,Orange Bank,Henocq,1 review,FR,Rien a dire ...nickel,"Apr 22, 2022","Bonjour,Merci pour ces quelques mots qui en disent long sur la confiance que vous nous accordez. Bonne journée, Elodie.","Apr 22, 2022",5,Invited,"Rien a dire ...nickelDate of experience: April 22, 2022"
475,Orange Bank,Vincent toussaint ,3 reviews,FR,"Simple et efficace ,","Apr 22, 2022","Bonjour Vincent, Merci pour ces belles étoiles. Nous avons misé pour la simplicité afin de rendre l'application fluide et facile d'utilisation.Belle journée, Elodie.","Apr 22, 2022",5,Invited,"Simple et efficace ,Date of experience: April 22, 2022"
476,Orange Bank,Donati,1 review,FR,Bonne banque,"Apr 22, 2022","Bonjour,Merci pour ce retour. Nous mettons tout en œuvre pour mettre à votre disposition une application simple, pratique et efficace pour votre gestion et utilisation au quotidien. Nous sommes ravis de voir que cela vous convienne parfaitement 😊En cas de besoin, n'hésitez pas à revenir vers nous par mail à webmaster@rorangebank.frUne belle journée à vous!Sara","May 5, 2022",4,Invited,"Bonne banqueBonne banque , bonne applicationDate of experience: April 22, 2022"
477,Orange Bank,michel ortiz,3 reviews,FR,Orange bank est fiable,"Apr 22, 2022","Bonjour Michel, Merci de votre avis positif, c'est réel un plaisir 😊A bientôt,Sara","May 5, 2022",4,Invited,"Orange bank est fiableDate of experience: April 22, 2022"
478,Orange Bank,Sylvie,1 review,FR,Application simple lisible facile  d…,"Apr 22, 2022","Bonjour Sylvie, Merci pour votre retour. Nous sommes ravis de savoir que l'application répond à vos besoin et le fait simplement. Belle journée, Elodie.","Apr 22, 2022",5,Invited,"Application simple lisible facile  d…Application simple lisible facile  d utilisation.Date of experience: April 22, 2022"
479,Orange Bank,sabri elie,4 reviews,ES,Application facile d’utilisation,"Apr 22, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients des services de qualité, une application simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.Bonne fin de journée,Philippe","May 10, 2022",5,Invited,"Application facile d’utilisationApplication facile d’utilisation, service client disponible et efficaceDate of experience: April 22, 2022"
480,Orange Bank,Torchy,1 review,FR,Application au top,"Apr 22, 2022","Bonjour, Merci pour ces quelques mots qui suffisent à nous faire plaisir. Merci pour votre confiance. Bonne journée, Elodie.","Apr 22, 2022",5,Invited,"Application au topDate of experience: April 22, 2022"
481,Orange Bank,Nicolas,10 reviews,RE,Excellent service,"Apr 22, 2022","Bonjour Nicolas, Merci pour ce retour qui en dit long. Nous sommes heureux de vous savoir satisfait de nos services. Une bonne journée, Elodie.","Apr 22, 2022",5,Invited,"Excellent serviceDate of experience: April 22, 2022"
482,Orange Bank,Lakhdar,1 review,FR,Les services d'orange bank,"Apr 21, 2022","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait des services proposés par Orange Bank 🤗Bonne journée à vous,Philippe","May 6, 2022",5,Invited,"Les services d'orange bankLes services de orange bank il sant parfait merci orange bankDate of experience: April 21, 2022"
483,Orange Bank,Lilian Beuvelot,7 reviews,FR,Excellente application et qualité du…,"Apr 21, 2022","Bonjour Lilian, Merci à vous pour ce beau commentaire. Nos équipes font tous leurs possibles pour vous fournir un service irréprochable tant au niveau de l'application qu'au niveau de la qualité de service. Nous sommes ravis que vous l'ayez remarqué 😊Très belle journée à vous!Sara","May 6, 2022",4,Invited,"Excellente application et qualité du…Excellente application et qualité du service client via chat en améliorationDate of experience: April 21, 2022"
484,Orange Bank,Boissel,1 review,FR,Excellente application,"Apr 21, 2022","Bonjour,C’est un plaisir de lire tout le succès que rencontre notre application.Merci encore pour ce message 🤗Nous restons à votre disposition si besoin.A bientôt,Philippe","May 7, 2022",5,Invited,"Excellente applicationDate of experience: April 21, 2022"
485,Orange Bank,Maxime,1 review,FR,Bon services,"Apr 21, 2022","Bonjour Maxime,Ravie de lire votre satisfaction.N'hésitez pas à nous indiquer les axes d'amélioration pour nous garantir le plein d'étoiles à l'avenir 😉A bientôt,Sara","May 6, 2022",4,Invited,"Bon servicesDate of experience: April 21, 2022"
486,Orange Bank,Faure,1 review,FR,Tres content,"Apr 21, 2022","Bonjour, Merci pour ce retour et ces quelques mots. Je suis ravie de savoir que nos fonctionnalités et nos produits répondent à vos attentes. Belle journée, Elodie.","Apr 21, 2022",5,Invited,"Tres contentDate of experience: April 21, 2022"
487,Orange Bank,Patrick Labreux,1 review,FR,Consulter mes messages,"Apr 21, 2022","Bonjour Patrick,Merci pour votre retour. Je suis navrée qu'Orange Bank ne vous amène pas pleinement satisfaction. N'hésitez pas à nous contacter par mail sur service.clients@gbanque.fr. Nous pourrons ainsi faire un point complet avec vous. J'attends votre retour,Elodie.","Apr 21, 2022",1,Invited,"Consulter mes messagesConsulter mes messages On peut être satisfait des interlocuteurs De la plate-forme mais insatisfait deOrange BankDate of experience: April 21, 2022"
488,Orange Bank,Pascal,6 reviews,FR,Merci,"Apr 21, 2022","Bonjour, Ces belles étoiles et ces éloges nous vont droit au cœur. Merci d'avoir partagé votre avis avec nous. Belle journée, Elodie.","Apr 21, 2022",5,Invited,"MerciLe plus simplement. MerciDate of experience: April 21, 2022"
489,Orange Bank,Laudic,5 reviews,FR,Super contente,"Apr 21, 2022","Bonjour, Merci pour ces quelques mots et ces magnifiques étoiles. Nous sommes ravis que tout se passe pour le mieux pour vous. Belle journée, Elodie.","Apr 21, 2022",5,Invited,"Super contenteSatisfaite d'orange bank!Date of experience: April 21, 2022"
490,Orange Bank,Ducellier,1 review,FR,Tres bien,"Apr 21, 2022","Bonjour, Merci pour ce retour étoilé et pour la confiance que vous nous accordez. Belle journée, Elodie. ","Apr 21, 2022",5,Invited,"Tres bienEfficace superDate of experience: April 21, 2022"
491,Orange Bank,Jean-Philippe,2 reviews,FR,Excellent !,"Apr 20, 2022","Bonjour Jean-Phillippe, Merci pour votre retour. Une bonne relation avec nos clients est essentielle. Nos conseillers font toujours au mieux pour vous répondre. Belle journée, Elodie.","Apr 21, 2022",5,Invited,"Excellent !Excellent ! Très bon relationnelDate of experience: April 20, 2022"
492,Orange Bank,jean,2 reviews,FR,je confirme ma satisfaction,"Apr 20, 2022","Bonjour Jean,Merci pour ces quelques mots qui en disent long. Nous sommes ravis de vous savoir satisfait. Belle journée, Elodie.","Apr 21, 2022",5,Invited,"je confirme ma satisfactionDate of experience: April 20, 2022"
493,Orange Bank,Arlette,3 reviews,FR,L’application Orange n’est pas du tout…,"Apr 20, 2022","Bonjour Arlette, Merci pour votre commentaire. Je suis navrée que vous ne parveniez pas à activer votre carte.N'hésitez pas à faire le point avec un conseiller par chat ou par téléphone afin que nous fassions le nécessaire pour vous aider. A bientôt, Elodie.","Apr 27, 2022",3,Invited,"L’application Orange n’est pas du tout…L’application Orange n’est pas du tout pratique. Je n’arrive toujours pas à activer ma carte de paiement et on ne peut pas m’aider…Date of experience: April 20, 2022"
494,Orange Bank,Ahmed,1 review,FR,Comportement professionnel,"Apr 20, 2022","Bonjour Ahmed,Nos conseillers mettent à votre disposition tout leur savoir-faire et leur expertise .Ravi d'apprendre que vous en êtes satisfait.Bonne journée à vous,Philippe","May 6, 2022",5,Invited,"Comportement professionnelDate of experience: April 20, 2022"
495,Orange Bank,Philippe,1 review,FR,Solution à une question.,"Apr 19, 2022","Bonjour,Nos conseillers sont à l’honneur aujourd’hui 🤗!Nous vous en remercions car leur professionnalisme est reconnu !Nous vous souhaitons une excellente journée,Philippe ","May 7, 2022",5,Invited,"Solution à une question.ProfessionnelDate of experience: April 19, 2022"
496,Orange Bank,Séverine,1 review,FR,Correct,"Apr 19, 2022","Bonjour Séverine,Merci pour votre avis !C'est un plaisir de vous proposer nos services,A bientôt,Tom.","Apr 29, 2022",4,Invited,"CorrectRien à redire simple efficaceDate of experience: April 19, 2022"
497,Orange Bank,Blanchard Arsène Tanoh,3 reviews,FR,Merci orange bank,"Apr 19, 2022","Bonjour,C'est un plaisir de vous avoir comme client. C'est nous qui vous remercions pour votre confiance 😉.Bonne journée à vous,Philippe","May 7, 2022",5,Invited,"Merci orange bankDate of experience: April 19, 2022"
498,Orange Bank,Carole Dhennin,1 review,FR,Bonne prise en charge,"Apr 19, 2022","Bonjour Carole,Je vous remercie de votre retour positif,C'est un plaisir pour nos experts de vous aider.A bientôt,Tom.","Apr 29, 2022",4,Invited,"Bonne prise en chargeDate of experience: April 19, 2022"
499,Orange Bank,Carole,11 reviews,FR,Très bon service,"Apr 19, 2022","Bonjour Carole,Merci pour ce commentaire positif ! Nous sommes heureux que vous soyez satisfait par nos services. A très bientôt,Léa, experte Orange Bank","Updated May 7, 2022",5,Invited,"Très bon serviceDate of experience: April 19, 2022"
500,Orange Bank,Jean-Claude,1 review,FR,merci pour le personnel orange Bank qui…,"Apr 15, 2022","Bonjour Jean-Claude,Merci pour votre soutien ! 😍Nous allons faire le maximum pour continuer de vous satisfaire 😉Bonne journée à vousLéa","May 7, 2022",5,Invited,"merci pour le personnel orange Bank qui…merci pour le personnel orange Bank qui préserve ses clientDate of experience: April 15, 2022"
501,Orange Bank,Monsieur DIOP,6 reviews,FR,Simple,"Apr 15, 2022","Bonjour Monsieur Diop,Merci pour votre avis très positif. Nous sommes ravis que nos services aient été à la hauteur de vos espérances! A très viteLéa","May 7, 2022",5,Invited,"SimpleSimple, sécurisé, pratique et facile d’utilisation. Top Orange BankDate of experience: April 15, 2022"
502,Orange Bank,Danielle,1 review,FR,Très simple et efficace,"Apr 15, 2022","Bonjour Danielle,Tellement simple, tellement mobile ! Vous avez tout compris 😁Merci beaucoup de votre avis.Belle journée,Tom.","Apr 29, 2022",4,Invited,"Très simple et efficaceDate of experience: April 15, 2022"
503,Orange Bank,Jean Baptiste,1 review,FR,Très bon service.,"Apr 15, 2022","Bonjour Jean-Baptiste,Merci pour ce beau retour . Nous nous employons chaque jour à vous offrir le meilleur service possible.A bientôtLéa","May 7, 2022",5,Invited,"Très bon service.Date of experience: April 15, 2022"
504,Orange Bank,Christian,1 review,FR,Simple rapide et efficace,"Apr 15, 2022","Bonjour Christian,Merci pour votre soutien ! 😍Nous allons faire le maximum pour continuer de vous satisfaire 😉A très viteLéa","May 7, 2022",5,Invited,"Simple rapide et efficaceDate of experience: April 15, 2022"
505,Orange Bank,Nathalie,1 review,FR,"Je recommande vivement orange bank,","Apr 14, 2022","Bonjour Nathalie,Merci pour ce retour d'expérience ! 💌Nous recommander est l'une des plus belles récompenses que vous pouviez nous offrir. 🥳A très bientôt,Léa","May 7, 2022",5,Invited,"Je recommande vivement orange bank,Je recommande vivement orange bank,Simple, pratique et efficace,Date of experience: April 14, 2022"
506,Orange Bank,Emilie,1 review,FR,Parfait,"Apr 14, 2022","Bonjour Emilie,Merci pour ce commentaire positif 😍Nous sommes heureux que vous soyez satisfait par nos services. A très bientôt,Léa, experte Orange Bank","May 7, 2022",5,Invited,"ParfaitSuper application super banqueDate of experience: April 14, 2022"
507,Orange Bank,Moulin,1 review,FR,Super bank,"Apr 11, 2022","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire votre satisfaction.Nous restons disponibles si besoin.A bientôt,Philippe","Apr 13, 2022",5,Invited,"Super bankUne super bankDate of experience: April 11, 2022"
508,Orange Bank,Hernja,1 review,FR,Pratique,"Apr 10, 2022","Bonjour,Merci pour ces belles étoiles. Nous sommes ravis de vous savoir satisfaite. L'application a été conçue pour vous faciliter la gestion de compte au quotidien. Bonne journée, Elodie.","May 5, 2022",5,Invited,"PratiquePratique, application simple d'utilisationDate of experience: April 10, 2022"
509,Orange Bank,client(e),4 reviews,RE,Très bonne application merci Orange BANK,"Apr 8, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients une application de qualité, simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.Merci encore pour votre commentaire.Bon week-end,Philippe","Apr 9, 2022",5,Invited,"Très bonne application merci Orange BANKTrès bonne application merciDate of experience: April 08, 2022"
510,Orange Bank,El Koubaiti,1 review,FR,PARFAIT,"Apr 8, 2022","Bonjour, Merci pour ce retour mais sans aucun doute c'est vous qui êtes parfait. Vous avez fait le bon choix en ouvrant un compte chez nous. Bonne journée, Elodie.","May 5, 2022",5,Invited,"PARFAITSimple et efficaceDate of experience: April 08, 2022"
511,Orange Bank,Rivoal,1 review,FR,J’aime vraiment orange bank,"Apr 8, 2022","Bonjour,Merci beaucoup pour votre gentil commentaire 😍 Nous avons pour objectif de vous fournir le service que vous méritez ! 👍A bientôt,Philippe","Apr 13, 2022",5,Invited,"J’aime vraiment orange bankDate of experience: April 08, 2022"
512,Orange Bank,Ma,5 reviews,FR,Application facile à utiliser,"Apr 8, 2022","Bonjour,Ces magnifiques étoiles sont la preuve de la confiance que vous nous avez accordé. C'est pourquoi nous vous remercions. Nous ferons toujours au mieux pour répondre à vos attentes. Belle journée, Elodie.","May 5, 2022",5,Invited,"Application facile à utiliserDate of experience: April 08, 2022"
513,Orange Bank,francis ,10 reviews,FR,Simple et pratique,"Apr 8, 2022","Bonjour Francis, Ces quelques mots sont parfaits pour nous définir. Nous voulions vraiment mettre en avant notre application comme un outils facile à utiliser quotidiennement. Merci pour ces étoiles. Bonne journée, Elodie.","May 5, 2022",5,Invited,"Simple et pratiqueDate of experience: April 08, 2022"
514,Orange Bank,Beatrice Leclercq,3 reviews,FR,Efficace,"Apr 8, 2022","Bonjour,Beatrice merci pour ces belles étoiles. Elles nous comblent et sont la preuve que vous nous faites confiance.Bonne journée,Elodie.","May 5, 2022",5,Invited,"EfficaceEfficace, souple pratiqueDate of experience: April 08, 2022"
515,Orange Bank,Eva L.,2 reviews,FR,Banque digitale,"Apr 8, 2022","Bonjour Eva,Je vous remercie de votre avis.Notre offre est effectivement digitale, toute l'utilisation peut se faire sur votre smartphone !A bientôt,Tom.","Apr 29, 2022",4,Invited,"Banque digitaleDate of experience: April 08, 2022"
516,Orange Bank,Bui,1 review,FR,Bonne application,"Apr 8, 2022","Bonjour, Merci pour ces belles étoiles qui nous font chaud au cœur. C'est un plaisir de vous compter parmi nos clients. Belle journée, Elodie,","May 5, 2022",5,Invited,"Bonne applicationDate of experience: April 08, 2022"
517,Orange Bank,Jacky,3 reviews,FR,Simple et efficace.,"Apr 7, 2022","Bonjour Jacky,Je vous remercie pour votre retour !Tellement simple, tellement mobile : c'est notre but.Pensez aussi à la fonction de virement SMS, l'essayer c'est l'adopter.Bonne journée,Tom.","Apr 29, 2022",4,Invited,"Simple et efficace.Date of experience: April 07, 2022"
518,Orange Bank,Chrétien,1 review,FR,Simple parfait nickel,"Apr 7, 2022","Bonjour Frederic,Alors je ne saurai quoi rajouter à un cocktail aussi parfait, juste peut-être un zeste (non pas de citron) mais d'humilité en guise de Topping : vous êtes au Top de nos clients.Merci pour votre avis laissé ici et cette ribambelle d'étoiles. Bonne journée à vous,Romain","May 6, 2022",5,Invited,"Simple parfait nickelDate of experience: April 07, 2022"
519,Orange Bank,Bertrand Gouze,1 review,FR,Appli simple,"Apr 7, 2022","Bonjour Bertrand,Merci à vous de souligner l'intérêt de notre carte Premium à l'approche des vacances et donc des déplacements à l'étranger.Nous restituerons toutes vos dépenses en temps réel pour un meilleur suivi et plus de tranquillité.Bonne journée à vous,Romain","May 6, 2022",5,Invited,"Appli simpleAppli simpleCarte Premium top pour l étrangerÉcriture immediateDate of experience: April 07, 2022"
520,Orange Bank,Vasse,1 review,FR,Bonsoir j' ai pris orange bank en…,"Apr 7, 2022","Bonjour Pascal,Vous pouvez en effet tout à fait vous domicilier chez nous. Merci pour votre confiance, votre fidélité et cette note étoilée.Bonne journée à vous,Romain","May 6, 2022",5,Invited,"Bonsoir j' ai pris orange bank en…Bonsoir j' ai pris orange bank en deuxième banque et a l avenir je pense que sa sera la SaulDate of experience: April 07, 2022"
521,Orange Bank,Sandrine Casado,2 reviews,FR,Au top.application simple et facile à…,"Apr 7, 2022","Bonjour Sandrine,C'est vraiment agréable de lire ce commentaire positif 🤗.Nous sommes ravis que vous soyez satisfait par l'application Orange Bank 😉Nous vous souhaitons une bonne journée,Philippe","Apr 7, 2022",5,Invited,"Au top.application simple et facile à…Au top.application simple et facile à utiliserDate of experience: April 07, 2022"
522,Orange Bank,MANALYS RAY,5 reviews,FR,Convenable,"Apr 7, 2022","Bonjour manalys,Merci pour votre commentaire! Heureux de vous savoir ravi par l'application d’Orange Bank 😊N'hésitez pas à nous indiquer les axes d'amélioration pour nous garantir le plein d'étoiles à l'avenir 😉Une belle journée à vous,Philippe","Apr 7, 2022",4,Invited,"ConvenableConvenable. Application pratiqueDate of experience: April 07, 2022"
523,Orange Bank,Constantin,1 review,FR,Offre Familie Card Premium,"Apr 7, 2022","Bonjour Constantin,Nous nous efforçons de vous proposer des services de qualité, accompagné par des conseillers expert dans leur domaine.Merci encore pour votre commentaire qui valide tous nos efforts 😉Bonne journée à vous,Philippe","Updated Apr 7, 2022",5,Invited,"Offre Familie Card PremiumVery good Bank Services!Date of experience: April 07, 2022"
